# CryptoQuant Multi-Asset Export
# Generated: 2026-06-15T16:38:33.415Z
# Days: 365
# Assets: btc,eth,xrp,sol,ada,doge,ltc,trx,bch,etc,avax,dot,atom,matic,bnb,link,uni,aave,shib,usdt,usdc


# ₿ BTC · OHLCV
date,value
"2026-03-15","20646.289846"
"2026-03-14","6365.259216"
"2026-03-13","24767.330547"
"2026-03-12","23222.798235"
"2026-03-11","26836.246352"
"2026-03-10","27487.678242"
"2026-03-09","31183.963932"
"2026-03-08","5885.346853"
"2026-03-07","6798.021526"
"2026-03-06","28410.355302"
"2026-03-05","31367.312161"
"2026-03-04","40665.923062"
"2026-03-03","29306.95766872"
"2026-03-02","28837.53864313"
"2026-03-01","6963.46147324"
"2026-02-28","10014.52617455"
"2026-02-27","21725.22707152"
"2026-02-26","30167.0874619"
"2026-02-25","26184.74947369"
"2026-02-24","32191.8986747"
"2026-02-23","27024.9474596"
"2026-02-22","7584.93562448"
"2026-02-21","15129.02519111"
"2026-02-20","46842.69142762"
"2026-02-19","25346.61532719"
"2026-02-18","24245.11727681"
"2026-02-17","24001.38854858"
"2026-02-16","12077.75046491"
"2026-02-15","7338.37416205"
"2026-02-14","16083.00251193"
"2026-02-13","34481.4832042"
"2026-02-12","36010.22927001"
"2026-02-11","34066.23351019"
"2026-02-10","30097.88719766"
"2026-02-09","42883.45606844"
"2026-02-08","10963.63865665"
"2026-02-07","22780.07819169"
"2026-02-06","83304.1610833"
"2026-02-05","85638.32937331"
"2026-02-04","54598.11951443"
"2026-02-03","45415.45042393"
"2026-02-02","58033.0090557"
"2026-02-01","26309.08298309"
"2026-01-31","36755.47898687"
"2026-01-30","47796.86778952"
"2026-01-29","31012.02589754"
"2026-01-28","23504.01671316"
"2026-01-27","14777.92971841"
"2026-01-26","24703.66401986"
"2026-01-25","12729.44449188"
"2026-01-24","6189.22974438"
"2026-01-23","21291.36220268"
"2026-01-22","29836.58839993"
"2026-01-21","42894.49641992"
"2026-01-20","35421.42932989"
"2026-01-19","13514.64244696"
"2026-01-18","5894.92449406"
"2026-01-17","7375.21781205"
"2026-01-16","27417.36247487"
"2026-01-15","38102.39196775"
"2026-01-14","47617.48821072"
"2026-01-13","48104.33838467"
"2026-01-12","37181.92105867"
"2026-01-11","21354.95610423"
"2026-01-10","22086.16802385"
"2026-01-09","43226.14243938"
"2026-01-08","32874.80225764"
"2026-01-07","31265.30627954"
"2026-01-06","30359.89526828"
"2026-01-05","36141.96368816"
"2026-01-04","7647.45578519"
"2026-01-03","7740.60658643"
"2026-01-02","30106.84623562"
"2026-01-01","15219.8259983"
"2025-12-31","41111.88091455"
"2025-12-30","31529.46611458"
"2025-12-29","35101.65658325"
"2025-12-28","5382.36068667"
"2025-12-27","6391.55107454"
"2025-12-26","40836.07239204"
"2025-12-25","9652.78896674"
"2025-12-24","24698.30795477"
"2025-12-23","24805.84090124"
"2025-12-22","23385.90175039"
"2025-12-21","6960.56587995"
"2025-12-20","7471.32500673"
"2025-12-19","24982.42397588"
"2025-12-18","34321.22675416"
"2025-12-17","43810.90013951"
"2025-12-16","25766.69850448"
"2025-12-15","24530.19338636"
"2025-12-14","9149.5889598"
"2025-12-13","7557.74523626"
"2025-12-12","22544.13362391"
"2025-12-11","28652.90579882"
"2025-12-10","33392.7687147"
"2025-12-09","26599.51743704"
"2025-12-08","19545.92536172"
"2025-12-07","6935.45841363"
"2025-12-06","6664.2086471"
"2025-12-05","24043.91623809"
"2025-12-04","20206.69210138"
"2025-12-03","28717.20336962"
"2025-12-02","28489.21348855"
"2025-12-01","37441.47869901"
"2025-11-30","9815.92009499"
"2025-11-29","8317.53640713"
"2025-11-28","29108.73550836"
"2025-11-27","29467.28314063"
"2025-11-26","25352.93254549"
"2025-11-25","35276.75362786"
"2025-11-24","44695.63805621"
"2025-11-23","14762.20378039"
"2025-11-22","19227.67794232"
"2025-11-21","78652.87226204"
"2025-11-20","43820.91417763"
"2025-11-19","48061.88563212"
"2025-11-18","50609.52872679"
"2025-11-17","55965.32154919"
"2025-11-16","18183.97324848"
"2025-11-15","14508.2265424"
"2025-11-14","69016.32312211"
"2025-11-13","35050.12896419"
"2025-11-12","19494.53110237"
"2025-11-11","22587.92142385"
"2025-11-10","29325.96063358"
"2025-11-09","8292.01513847"
"2025-11-08","9482.28612741"
"2025-11-07","30103.55013263"
"2025-11-06","37374.3539313"
"2025-11-05","36626.2098858"
"2025-11-04","49291.27330249"
"2025-11-03","36984.11742049"
"2025-11-02","10303.19583153"
"2025-11-01","13110.69595657"
"2025-10-31","41113.81377291"
"2025-10-30","37559.45160147"
"2025-10-29","27196.8981688"
"2025-10-28","31714.67411467"
"2025-10-27","35525.02487236"
"2025-10-26","16243.54514517"
"2025-10-25","10403.18586915"
"2025-10-24","23497.71179942"
"2025-10-23","29203.47184391"
"2025-10-22","32455.93902985"
"2025-10-21","46805.21969046"
"2025-10-20","25773.3352613"
"2025-10-19","12031.75393206"
"2025-10-18","14413.64105043"
"2025-10-17","42789.30442847"
"2025-10-16","37529.24343767"
"2025-10-15","34947.45641702"
"2025-10-14","47906.32781418"
"2025-10-13","22567.09180937"
"2025-10-12","18979.6375554"
"2025-10-11","42809.82707457"
"2025-10-10","38028.11698202"
"2025-10-09","34142.30150289"
"2025-10-08","38003.59279705"
"2025-10-07","46527.66510213"
"2025-10-06","44941.63828904"
"2025-10-05","24318.77747797"
"2025-10-04","13828.55257784"
"2025-10-03","46989.96064281"
"2025-10-02","43030.82602036"
"2025-10-01","39960.91632018"
"2025-09-30","42641.99293314"
"2025-09-29","32455.32312767"
"2025-09-28","11405.76388732"
"2025-09-27","13102.92713062"
"2025-09-26","39374.50809328"
"2025-09-25","39739.1519251"
"2025-09-24","23964.28933876"
"2025-09-23","30145.93922113"
"2025-09-22","35835.34786897"
"2025-09-21","12515.80909429"
"2025-09-20","12896.44495233"
"2025-09-19","27948.63617604"
"2025-09-18","39390.09647528"
"2025-09-17","30863.38200692"
"2025-09-16","26187.63611457"
"2025-09-15","28925.58880763"
"2025-09-14","10541.45748877"
"2025-09-13","11975.67756701"
"2025-09-12","34935.96671642"
"2025-09-11","28475.2742548"
"2025-09-10","31105.62818165"
"2025-09-09","23546.06040034"
"2025-09-08","21910.88628611"
"2025-09-07","9473.80372799"
"2025-09-06","9831.27439155"
"2025-09-05","29820.16385807"
"2025-09-04","25516.68963988"
"2025-09-03","21274.48589258"
"2025-09-02","25449.67433066"
"2025-09-01","36490.87484855"
"2025-08-31","15770.71655008"
"2025-08-30","16503.65606936"
"2025-08-29","36066.58775716"
"2025-08-28","21981.58927448"
"2025-08-27","23104.01065869"
"2025-08-26","34431.10991222"
"2025-08-25","28692.23082913"
"2025-08-24","26603.01249706"
"2025-08-23","17692.03406775"
"2025-08-22","37652.56568003"
"2025-08-21","29228.41993963"
"2025-08-20","28527.84681236"
"2025-08-19","38871.29586505"
"2025-08-18","27452.20175209"
"2025-08-17","11741.53551717"
"2025-08-16","14015.83792052"
"2025-08-15","39196.94697374"
"2025-08-14","42007.91970406"
"2025-08-13","35306.18413322"
"2025-08-12","28081.49051911"
"2025-08-11","37080.64103119"
"2025-08-10","18064.9649486"
"2025-08-09","20696.21011556"
"2025-08-08","34575.59226803"
"2025-08-07","25218.70069491"
"2025-08-06","25335.24227593"
"2025-08-05","26260.77319635"
"2025-08-04","38756.31040583"
"2025-08-03","15070.58728208"
"2025-08-02","14766.54108742"
"2025-08-01","71788.15278867"
"2025-07-31","26640.14928124"
"2025-07-30","29144.39633712"
"2025-07-29","32751.39322633"
"2025-07-28","39698.95700376"
"2025-07-27","15010.68725313"
"2025-07-26","20712.53584978"
"2025-07-25","75979.48026612"
"2025-07-24","34297.0759458"
"2025-07-23","30901.1069577"
"2025-07-22","37482.7167661"
"2025-07-21","41266.37938752"
"2025-07-20","22705.51890817"
"2025-07-19","17424.92564263"
"2025-07-18","46846.06457495"
"2025-07-17","60503.60758113"
"2025-07-16","45332.81405074"
"2025-07-15","63384.37184106"
"2025-07-14","52104.41907179"
"2025-07-13","15854.87745431"
"2025-07-12","16810.4985139"
"2025-07-11","51448.59363436"
"2025-07-10","39772.03788975"
"2025-07-09","22572.40807203"
"2025-07-08","20347.48764587"
"2025-07-07","26749.22596553"
"2025-07-06","11707.08220219"
"2025-07-05","9455.19933755"
"2025-07-04","25742.79955188"
"2025-07-03","23214.97327643"
"2025-07-02","31999.00755632"
"2025-07-01","22244.16289227"
"2025-06-30","29592.38975675"
"2025-06-29","10185.40008193"
"2025-06-28","14542.48038508"
"2025-06-27","39498.37761718"
"2025-06-26","28465.08034892"
"2025-06-25","31910.28424427"
"2025-06-24","28729.67082443"
"2025-06-23","24652.66891809"
"2025-06-22","25225.33600348"
"2025-06-21","13669.64164785"
"2025-06-20","28600.01546729"
"2025-06-19","15281.76543293"
"2025-06-18","33822.82676229"
"2025-06-17","28323.64963962"
"2025-06-16","31257.67753414"

# ₿ BTC · Exchange Inflow [binance]
date,value
"2026-06-15","3980.978725"
"2026-06-14","2358.201671"
"2026-06-13","2378.836877"
"2026-06-12","7158.011443"
"2026-06-11","6501.938185"
"2026-06-10","6524.523381"
"2026-06-09","7182.924265"
"2026-06-08","9196.201613"
"2026-06-07","5604.110524"
"2026-06-06","5087.341421"
"2026-06-05","14873.010164"
"2026-06-04","13575.859094"
"2026-06-03","11406.701428"
"2026-06-02","15947.72089"
"2026-06-01","14112.53418"
"2026-05-31","3624.014554"
"2026-05-30","4178.194057"
"2026-05-29","10307.993599"
"2026-05-28","11409.334413"
"2026-05-27","10409.149849"
"2026-05-26","7353.986534"
"2026-05-25","3970.164595"
"2026-05-24","3860.111065"
"2026-05-23","3748.461498"
"2026-05-22","5630.297598"
"2026-05-21","5262.532537"
"2026-05-20","6292.853456"
"2026-05-19","7000.832746"
"2026-05-18","11215.7445"
"2026-05-17","2592.084898"
"2026-05-16","2847.730353"
"2026-05-15","4729.083544"
"2026-05-14","6233.921491"
"2026-05-13","7806.318296"
"2026-05-12","6536.438892"
"2026-05-11","5834.192441"
"2026-05-10","1754.582883"
"2026-05-09","2894.837287"
"2026-05-08","5616.9807"
"2026-05-07","7134.50131"
"2026-05-06","9232.127804"
"2026-05-05","5855.513206"
"2026-05-04","7234.254022"
"2026-05-03","2023.509201"
"2026-05-02","2348.474895"
"2026-05-01","5348.951871"
"2026-04-30","8819.401964"
"2026-04-29","7447.580116"
"2026-04-28","4691.82918"
"2026-04-27","5865.972936"
"2026-04-26","2469.78654"
"2026-04-25","3047.447695"
"2026-04-24","6231.744622"
"2026-04-23","5304.823392"
"2026-04-22","9054.276293"
"2026-04-21","5517.299813"
"2026-04-20","6389.768045"
"2026-04-19","4241.135521"
"2026-04-18","3562.895403"
"2026-04-17","7833.243712"
"2026-04-16","4703.751736"
"2026-04-15","4808.968553"
"2026-04-14","8793.978991"
"2026-04-13","4125.984011"
"2026-04-12","2083.658163"
"2026-04-11","2282.032745"
"2026-04-10","3408.216851"
"2026-04-09","3592.598807"
"2026-04-08","4887.519437"
"2026-04-07","4648.206913"
"2026-04-06","4018.404488"
"2026-04-05","1739.804685"
"2026-04-04","1277.976334"
"2026-04-03","4129.384537"
"2026-04-02","4851.67502"
"2026-04-01","4142.41554"
"2026-03-31","5435.635634"
"2026-03-30","6235.631115"
"2026-03-29","3208.524979"
"2026-03-28","1303.829403"
"2026-03-27","8755.573713"
"2026-03-26","5811.573595"
"2026-03-25","4725.125719"
"2026-03-24","4112.130677"
"2026-03-23","3783.26926"
"2026-03-22","1748.836052"
"2026-03-21","1532.466841"
"2026-03-20","4496.114025"
"2026-03-19","4397.804778"
"2026-03-18","5714.497951"
"2026-03-17","4191.025837"
"2026-03-16","6562.718848"
"2026-03-15","1715.408321"
"2026-03-14","1870.977953"
"2026-03-13","5113.261979"
"2026-03-12","4532.440399"
"2026-03-11","5663.299085"
"2026-03-10","4425.103909"
"2026-03-09","6970.36566"
"2026-03-08","1813.080074"
"2026-03-07","2636.280958"
"2026-03-06","6635.006576"
"2026-03-05","8529.462473"
"2026-03-04","7743.19548"
"2026-03-03","7006.2384234"
"2026-03-02","5094.36881574"
"2026-03-01","2397.40047151"
"2026-02-28","2928.2828821"
"2026-02-27","5799.894866"
"2026-02-26","3888.07484961"
"2026-02-25","6212.18384401"
"2026-02-24","5716.94262588"
"2026-02-23","5781.76805601"
"2026-02-22","2305.73565895"
"2026-02-21","1901.26330761"
"2026-02-20","14587.07252366"
"2026-02-19","3619.36232264"
"2026-02-18","4623.08862506"
"2026-02-17","4722.55994769"
"2026-02-16","4294.19013314"
"2026-02-15","2431.68089374"
"2026-02-14","8952.64404748"
"2026-02-13","8854.43168021"
"2026-02-12","10740.38876187"
"2026-02-11","11622.33594743"
"2026-02-10","4291.42781663"
"2026-02-09","10300.8574809"
"2026-02-08","2927.90107627"
"2026-02-07","10415.03104851"
"2026-02-06","15973.60139518"
"2026-02-05","26176.66693085"
"2026-02-04","13387.33297251"
"2026-02-03","14420.2651815"
"2026-02-02","10863.60658236"
"2026-02-01","8735.98187368"
"2026-01-31","10601.90467799"
"2026-01-30","10008.85810571"
"2026-01-29","9578.47748013"
"2026-01-28","7112.72650245"
"2026-01-27","6854.82564511"
"2026-01-26","7028.24672758"
"2026-01-25","3159.16239201"
"2026-01-24","2128.94254854"
"2026-01-23","6454.12849834"
"2026-01-22","6435.17534732"
"2026-01-21","10260.32185358"
"2026-01-20","9302.49439333"
"2026-01-19","5161.90362744"
"2026-01-18","1847.79546757"
"2026-01-17","3509.20007629"
"2026-01-16","6410.64690914"
"2026-01-15","9047.12871784"
"2026-01-14","7633.94099612"
"2026-01-13","6475.49460026"
"2026-01-12","4935.00031241"
"2026-01-11","1486.84442024"
"2026-01-10","2079.33445898"
"2026-01-09","7064.04490803"
"2026-01-08","6570.88036218"
"2026-01-07","5265.5139103"
"2026-01-06","8145.65434284"
"2026-01-05","8160.17307531"
"2026-01-04","3621.68615872"
"2026-01-03","3131.75541906"
"2026-01-02","6428.92854889"
"2026-01-01","5270.49464926"
"2025-12-31","6954.58341133"
"2025-12-30","6419.35642194"
"2025-12-29","11377.52078399"
"2025-12-28","2140.00112116"
"2025-12-27","2174.8671125"
"2025-12-26","7677.24885734"
"2025-12-25","4213.93183558"
"2025-12-24","5364.77737081"
"2025-12-23","6211.09203528"
"2025-12-22","5380.63377387"
"2025-12-21","2333.67825219"
"2025-12-20","2880.6669348"
"2025-12-19","7814.1484554"
"2025-12-18","11995.55411825"
"2025-12-17","10921.93544032"
"2025-12-16","5442.16000582"
"2025-12-15","8171.6264217"
"2025-12-14","3380.97931202"
"2025-12-13","3088.93778216"
"2025-12-12","6366.94825866"
"2025-12-11","10502.00771025"
"2025-12-10","5299.18914969"
"2025-12-09","7320.40436221"
"2025-12-08","4418.24912586"
"2025-12-07","2771.63275909"
"2025-12-06","3460.31034868"
"2025-12-05","4684.86827064"
"2025-12-04","5094.50522815"
"2025-12-03","8458.25896514"
"2025-12-02","7508.42247618"
"2025-12-01","8590.66246342"
"2025-11-30","3484.3094282"
"2025-11-29","3712.52600211"
"2025-11-28","8631.44785047"
"2025-11-27","9824.13440129"
"2025-11-26","8707.87293322"
"2025-11-25","6986.08248036"
"2025-11-24","9180.39984237"
"2025-11-23","4495.10330643"
"2025-11-22","7839.66563921"
"2025-11-21","19016.63825815"
"2025-11-20","14010.88641727"
"2025-11-19","10854.08235287"
"2025-11-18","15409.82477436"
"2025-11-17","14129.41122044"
"2025-11-16","5125.89944893"
"2025-11-15","5947.46430679"
"2025-11-14","15643.99551406"
"2025-11-13","9793.96120285"
"2025-11-12","5157.21620242"
"2025-11-11","6973.44473953"
"2025-11-10","6157.73708493"
"2025-11-09","3495.25823959"
"2025-11-08","3686.86580245"
"2025-11-07","10282.3005395"
"2025-11-06","8069.52213044"
"2025-11-05","11497.03394385"
"2025-11-04","14347.6701163"
"2025-11-03","9213.18691215"
"2025-11-02","4145.40718692"
"2025-11-01","5102.46751276"
"2025-10-31","11269.8531194"
"2025-10-30","10052.46225012"
"2025-10-29","5745.72865557"
"2025-10-28","7405.64411625"
"2025-10-27","6483.12353201"
"2025-10-26","3417.75067602"
"2025-10-25","2736.45070843"
"2025-10-24","7131.68465543"
"2025-10-23","5487.28137673"
"2025-10-22","8498.27666092"
"2025-10-21","15768.13822813"
"2025-10-20","5063.2476834"
"2025-10-19","2389.63766305"
"2025-10-18","2974.79480419"
"2025-10-17","10810.5748944"
"2025-10-16","7943.12685965"
"2025-10-15","6758.47770942"
"2025-10-14","8831.62688892"
"2025-10-13","5924.66978164"
"2025-10-12","5792.21536854"
"2025-10-11","15457.56204606"
"2025-10-10","9180.96400792"
"2025-10-09","6295.0633902"
"2025-10-08","5930.25516919"
"2025-10-07","7720.85206966"
"2025-10-06","6746.20064936"
"2025-10-05","7435.57642696"
"2025-10-04","4896.44754379"
"2025-10-03","7643.45707592"
"2025-10-02","9092.63944793"
"2025-10-01","8787.73719425"
"2025-09-30","7307.75731697"
"2025-09-29","8140.75299013"
"2025-09-28","2815.58993328"
"2025-09-27","3289.37341162"
"2025-09-26","9112.8674115"
"2025-09-25","8719.46462409"
"2025-09-24","4876.36201027"
"2025-09-23","7689.39043286"
"2025-09-22","6961.82487993"
"2025-09-21","3072.19347803"
"2025-09-20","1821.50099076"
"2025-09-19","5416.85489565"
"2025-09-18","5551.98476199"
"2025-09-17","4752.16123543"
"2025-09-16","7619.09036248"
"2025-09-15","5454.76960075"
"2025-09-14","1938.09959021"
"2025-09-13","3606.66448227"
"2025-09-12","5575.88774784"
"2025-09-11","5570.4520301"
"2025-09-10","6684.69229037"
"2025-09-09","7022.35220491"
"2025-09-08","4460.58592142"
"2025-09-07","1886.16570465"
"2025-09-06","2102.39973117"
"2025-09-05","7331.57809678"
"2025-09-04","5567.27182211"
"2025-09-03","5459.00608067"
"2025-09-02","5897.44672071"
"2025-09-01","7897.62268862"
"2025-08-31","6544.40590699"
"2025-08-30","6275.18557152"
"2025-08-29","9541.39552636"
"2025-08-28","6091.42720819"
"2025-08-27","6051.70097094"
"2025-08-26","8600.99199643"
"2025-08-25","8084.96761315"
"2025-08-24","9460.19198551"
"2025-08-23","6418.30455185"
"2025-08-22","9375.87051993"
"2025-08-21","6998.19469429"
"2025-08-20","5184.46868847"
"2025-08-19","10087.45413593"
"2025-08-18","4828.83072896"
"2025-08-17","2809.80047606"
"2025-08-16","2855.92215489"
"2025-08-15","7708.65286668"
"2025-08-14","10316.32868857"
"2025-08-13","9833.84871548"
"2025-08-12","8045.2504868"
"2025-08-11","11609.61147589"
"2025-08-10","4793.2050336"
"2025-08-09","3737.27012731"
"2025-08-08","5114.11142381"
"2025-08-07","4220.19353324"
"2025-08-06","3343.13395244"
"2025-08-05","5809.31181014"
"2025-08-04","6912.30465743"
"2025-08-03","2534.7315068"
"2025-08-02","3273.83400218"
"2025-08-01","8094.02019356"
"2025-07-31","5214.23692871"
"2025-07-30","7106.02503698"
"2025-07-29","6887.15515653"
"2025-07-28","6897.566166"
"2025-07-27","2835.82663948"
"2025-07-26","4092.20131659"
"2025-07-25","18722.10478525"
"2025-07-24","6208.78999694"
"2025-07-23","6633.84030596"
"2025-07-22","6236.41255002"
"2025-07-21","7500.20308821"
"2025-07-20","3926.76867079"
"2025-07-19","2799.40259145"
"2025-07-18","10420.57552961"
"2025-07-17","10912.32756002"
"2025-07-16","5880.5089405"
"2025-07-15","16597.66042462"
"2025-07-14","13680.07423281"
"2025-07-13","5076.34016427"
"2025-07-12","5213.4141589"
"2025-07-11","14735.32457188"
"2025-07-10","8638.99251485"
"2025-07-09","4441.47992543"
"2025-07-08","3200.40814589"
"2025-07-07","4639.14156291"
"2025-07-06","2218.48423042"
"2025-07-05","1649.63923127"
"2025-07-04","6731.13254667"
"2025-07-03","4675.13992367"
"2025-07-02","6588.92766902"
"2025-07-01","4220.23215883"
"2025-06-30","4185.828168"
"2025-06-29","2956.36465084"
"2025-06-28","2150.06217041"
"2025-06-27","6446.58244108"
"2025-06-26","5559.88988654"
"2025-06-25","6509.16313363"
"2025-06-24","6611.60953983"
"2025-06-23","5753.04154747"
"2025-06-22","7036.57170493"
"2025-06-21","3177.84953033"
"2025-06-20","5134.49724355"
"2025-06-19","3227.8054665"
"2025-06-18","3556.95810604"
"2025-06-17","5666.9684135"
"2025-06-16","4714.82955466"

# ₿ BTC · Exchange Inflow [okx]
date,value
"2026-06-15","1611.326589"
"2026-06-14","296.027396"
"2026-06-13","794.971513"
"2026-06-12","1542.145739"
"2026-06-11","1194.933362"
"2026-06-10","1076.835369"
"2026-06-09","1497.629353"
"2026-06-08","1078.651527"
"2026-06-07","638.341958"
"2026-06-06","679.022771"
"2026-06-05","4385.30951"
"2026-06-04","3166.135851"
"2026-06-03","1916.093995"
"2026-06-02","3598.586222"
"2026-06-01","1435.99421"
"2026-05-31","288.896061"
