rank,symbol,name,price,percent_change_24h,percent_change_7d,percent_change_30d,market_cap,volume_24h,galaxy_score,galaxy_score_previous,alt_rank,alt_rank_previous,social_volume_24h,social_dominance,market_dominance,sentiment,signal
"659","SN9","iota","8.21","-2.9493859968950926","10.056016436773826","","35697913","628165","35","35","5045","1432","1","0.0002801724741751022","0.0016294634005527791","","sell"
"660","STAR","Starpower","0.1452551810921449","-3.895950653657","-4.13933235163","-21.363762121643","27197466","4715352.88","35","58","2691","173","57","0.015969831027980826","0.0012414528388474304","86","sell"
"661","THOR","THORSwap","0.036266117518391136","0.081612374003","0.210410570123","30.695926885068","9228697","3191.7","34.9","11","2913","1841","3","0.0008405174225253065","0.0004212521890647006","","sell"
"662","ACS","Access Protocol","0.00013924218029984285","-1.123611644302","-3.830469614216","-25.101166400688","7205173","602552.26","34.9","52","2992","1115","10","0.002801724741751022","0.0003288866130115525","100","sell"
"663","WOCT","Wrapped OCT","0.0747794999030472","0.763","-0.2560393276361534","","46752347.56","173170.11","34.8","53","453","2197","10","0.002801724741751022","0.002134053025423168","100","sell"
"664","XT","XT.com Token","3.4342823697809237","-1.10623850978","2.88924970735","-19.982748226652","20901227.28","3423033.14","34.8","30","3700","1287","5","0.001400862370875511","0.0009540553499414747","","sell"
"665","INCO","InfinitiCoin","0.00934676","0.0016737251794970859","0","","9346760","26.25","34.8","24","2205","2858","5","0.001400862370875511","0.0004266412810673468","","sell"
"666","TGC","TG Casino","0.12022952657821262","-1.001397812741","-0.011859802717","-9.15399053174","9314711","26317.51","34.8","24","3685","1825","7","0.0019612073192257153","0.00042517837558812973","","sell"
"667","GALA","Gala","0.002567261162804352","-4.290049931369","-0.760285513311","-26.272822324373","125918643","11548194.09","34.7","40","2516","256","239","0.06696122132784943","0.005747669904842096","13","sell"
"668","AIOZ","AIOZ Network","0.05644032446876035","0.954734103043","-2.342673757796","-20.262940366995","70068938","3089470.86","34.7","55","237","486","114","0.03193966205596165","0.003198359802899454","8","sell"
"669","HEZ","Hermez Network","3.0283724589281587","-0.525070479009","-0.01310331915","-6.235403199834","33532882","4403.51","34.7","17","3905","1315","6","0.001681034845050613","0.001530638609995354","100","sell"
"670","HFUN","Hypurr Fun","9.772589427234228","0.473107347627","0.929547399134","-1.188477758918","9721669","26750.44","34.7","39","777","1803","5","0.001400862370875511","0.00044375434014275677","","sell"
"671","NEXO","NEXO","0.792043756558887","-0.400329870741","4.137934710628","-12.190010769947","794839381","5194102.63","34.6","58","2499","885","12","0.003362069690101226","0.03628115964811517","100","sell"
"672","MASK","Mask Network","0.36260653274013466","-0.403823418499","0.988402078593","-25.093462799634","36692093","11732376.92","34.6","62","1417","117","433","0.12131468131781925","0.001674843642349031","47","sell"
"673","CELR","Celer Network","0.002136385223092703","-2.240063794357","-1.839247656703","-20.221061539577","12187703","1222892.9","34.6","39","2893","566","65","0.018211210821381642","0.0005563186838207407","0","sell"
"674","ACT","Achain","0.00031425108890370003","0","-0.477899207935","-0.06827838152","8789015","179274","34.6","56","1035","377","24","0.006724139380202452","0.00040118250804772215","86","sell"
"675","CVX","Convex Finance","1.2950339381525653","-3.669656364284","5.256125726352","-26.299456410456","117624345","3706646.66","34.4","53","2523","746","268","0.07508622307892739","0.005369069199969569","32","sell"
"676","OUSD","Origin Dollar","0.9996052517054019","-0.016891270825","-0.014161993214","0.028636785103","7291737","57496.04","34.4","30","1720","2076","5","0.001400862370875511","0.00033283790478049857","0","sell"
"677","BWB","Bitget Wallet Token","0.1402840395833535","-4.886718535658","-7.953378562488","-14.101169377737","166918786.01","24.39020011","34.2","37","5334","2873","3","0.0008405174225253065","0.0076191583711909495","","sell"
"678","SN51","Celium","11.69","-0.4218518421419789","18.476316683241816","","47663621","217586","34.2","34","4468","1863","2","0.0005603449483502044","0.0021756489225944063","","sell"
"679","MED","MediBloc","0.0015485925262680095","-2.065416455962","0.778476037403","-25.885634533009","16532917","341047.46","34.2","35","4796","967","4","0.0011206898967004088","0.0007546598916266297","","sell"
"680","BOLD","Liquity BOLD","0.9992675556611631","-0.035343554713","-0.236642233481","-0.0043283325","31235884","769230.8","34.1","49","3069","2461","4","0.0011206898967004088","0.0014257900668286168","","sell"
"681","RECALL","Recall","0.0339151","-3.120577578361081","-10.752679832940908","","8599561","4988089","34.1","24","2836","1061","119","0.03334052442683716","0.0003925347095310882","6","sell"
"682","POLS","Polkastarter","0.0722194752809754","0.013621926609","-0.66438216547","-9.722700114592","7153784","75080.15","34","33","968","571","118","0.033060351952662055","0.00032654091580816124","9","sell"
"683","XDC","XDC Network","0.029898787957804977","-1.94585426802","0.340836882382","-13.634795392491","597816920","8049173.07","33.9","53","1998","330","345","0.09665950359041026","0.027287891910409128","45","sell"
"684","PORTAL","Portal","0.012223666889779486","-4.982555706532","-32.008712275338","29.954571495373","10003719","16959839.54","33.9","16","2761","1130","192","0.05379311504161961","0.00045662876650280507","29","sell"
"685","HDN","Hydranet","0.038626338652792434","1.055413475187","0.674274605897","-4.034370734712","7904853","118201.98","33.8","40","1027","1645","3","0.0008405174225253065","0.00036082413698105653","","sell"
"686","IAG","Iagon","0.024219055991527075","-12.017091134667","36.465673365326","-4.240949077785","9098712","94031.93","33.7","63","3505","281","84","0.023534487830708585","0.0004153189066310509","63","sell"
"687","DEXE","DeXe","17.86597088473707","2.388313879128","-10.033568022639","37.610901928935","841138449","34185752.01","33.6","25","50","1141","335","0.09385777884865923","0.03839452231964458","22","sell"
"688","A7A5","A7A5","0.01329701","0.634149903944791","1.1398578275618463","","521434615","412.58","33.6","33","1640","1689","2","0.0005603449483502044","0.023801352782831568","","sell"
"689","XDAI","xDAI","0.9965005804780529","0.940038812507","2.328097548954","-0.462870183715","74672105","262115.53","33.6","30","717","1951","11","0.0030818972159261243","0.0034084755077904466","","sell"
"690","ZAMA","Zama","0.03067592","-5.580607660463987","2.640309180627348","","67524045","7434654","33.6","22","2786","592","265","0.07424570565640208","0.0030821958691192642","14","sell"
"691","CET","CoinEx Token","0.01864899923341857","-0.048854852356","11.868267184181","-29.633089607893","46657030","50518.5","33.6","33","3771","1391","4","0.0011206898967004088","0.002129702169521592","","sell"
"692","SQD","Subsquid","0.03943422305083829","-3.923886382715","21.670963962598","0.831418107327","41003073.07","6411910.95","33.3","69","2673","51","148","0.04146552617791512","0.0018707522924537123","23","sell"
"693","GOHOME","GOHOME","76.55316917850959","-0.307757384334","0.893572325548","-11.017378120627","40330308","508231.62","33.3","51","2124","1219","27","0.007564656802727759","0.0018409132438364382","75","sell"
"694","ALICE","My Neighbor Alice","0.10769399609353657","2.178350172586","4.480627244923","-19.180257581729","10653094","5644142.51","33.3","50","165","482","81","0.022693970408183276","0.0004862700734255364","11","sell"
"695","EETH","ether.fi Staked ETH","1644.3711435748082","-1.667788840047","1.213051113888","-26.420573745333","462147280.23","1.49","33.2","35","5467","2618","2","0.0005603449483502044","0.021095128972940073","","sell"
"696","POPCAT","Popcat","0.04011615462607153","-2.579309551824","-1.863341241093","-33.225417989773","39673045","11312224.89","33.2","27","1984","451","693","0.19415952460334582","0.0018109118820470943","56","sell"
"697","STEEM","Steem","0.04365831620330843","-1.847068297677","-2.41287137803","-23.105143310382","24159040","2956146.23","33.2","44","2644","626","109","0.030538799685086142","0.0011027611466387576","10","sell"
"698","USD0","Usual USD","0.9985806477693647","-0.003596248291","-0.000201281583","0.041634996934","552790348","595464","33.1","33","1859","1856","4","0.0011206898967004088","0.02523261346524191","","sell"
"699","XAN","Anoma","0.00865097","-2.7135215483181354","9.76478624426887","","21620984","3379004","33.1","50","2855","393","95","0.026616385046634706","0.0009869092938832931","14","sell"
"700","BERA","Berachain","0.251032","-2.3840009390966994","4.50249729711822","","69486157","18861695","33","48","2184","176","281","0.07872846524320372","0.0031717582391039023","15","sell"
"701","BEAT","Audiera","5.459155201636456","-30.939440476068","102.986472815026","816.979822896702","1596427924","89860183.99","32.8","48","2715","175","1271","0.35609921467655486","0.07287039087630848","40","sell"
"702","RAIL","Railgun","2.833564319314043","-3.773496296695","12.443580837457","68.483131387657","163617217","71419.29","32.8","70","3550","1230","42","0.011767243915354293","0.007468455279214838","78","sell"
"703","BURN","BurnedFi","3.014113944584473","-0.329965896573","-4.782621503961","-33.013388435857","37080818","66593.72","32.8","36","2375","713","23","0.00644396690602735","0.001692587345191824","50","sell"
"704","STRAX","Stratis","0.009083317366782298","-2.892823967509","5.262112103516","-30.123604473382","19920694","1685705.29","32.8","47","3464","1274","23","0.00644396690602735","0.0009092980249744948","67","sell"
"705","MOVR","Moonriver","1.2805991794213283","-4.351842819373","-2.069461377117","-44.988835069473","15871904","4296871.08","32.8","48","2408","863","436","0.12215519874034457","0.0007244873577087618","66","sell"
"706","RUNE","THORChain","0.3692062770450973","-5.634540108235","8.808898653159","-27.168894307283","126671721","3514230.61","32.7","34","2951","522","260","0.07284484328552657","0.005782044828629979","17","sell"
"707","APE","ApeCoin","0.12259956677733808","-5.310577768422","-1.093200330205","-13.623679770647","124448806","9967600.61","32.7","69","2424","209","1575","0.4412716468257859","0.005680577870742559","71","sell"
"708","CKBTC","Chain-key Bitcoin","63318.42105263157","-0.092308085422","0.825511230305","-20.357223100441","20452773.28","62611.78","32.7","32","4524","1966","2","0.0005603449483502044","0.000933585263081453","","sell"
"709","AEVO","Aevo","0.019489564707859713","-1.507656203023","-0.105737815963","-34.009755102669","18145419","4078377.53","32.7","51","2351","375","118","0.033060351952662055","0.0008282639981837317","10","sell"
"710","POLYX","Polymesh","0.038756139878112675","-2.68480020082","-1.49639270943","-28.638172854204","50491953","1446091.27","32.6","59","3387","627","21","0.005883621957677146","0.0023047506848910496","75","sell"
"711","MVL","MVL","0.001021067256832989","-1.337857615953","4.40803888971","-20.277592649452","28609913","42761.37","32.6","48","3539","1468","8","0.0022413797934008176","0.0013059252546920367","","sell"
"712","CUSDO","Compounding OpenDollar","1.05","0.08608583544053224","0.9136227799354033","","18485562","27896","32.6","32","4368","1207","1","0.0002801724741751022","0.0008437901318670712","","sell"
"713","BAR","FC Barcelona Fan Token","0.2867727868919424","-1.247507341114","-0.239343372442","-31.175913327478","7306651","1795302.72","32.5","57","3124","1518","13","0.0036422421642763286","0.00033351866774711356","100","sell"
"714","ASTR","Astar","0.005804284356526201","1.129697410452","2.912661538901","-32.4242019551","51281144","3037267.97","32.4","45","354","1392","25","0.007004311854377555","0.002340774019099569","67","sell"
"715","LUNA","Terra","0.05090783237612782","-2.358285441756","-0.456989960139","-20.50452498288","36487133","4926269.56","32.4","50","2181","242","155","0.043426733497140844","0.0016654880584924257","59","sell"
"716","WILD","Wilder World","0.01920426156064843","-0.415534093615","-11.025305500618","-26.339479358091","9228136","203953.72","32.4","62","2282","1080","11","0.0030818972159261243","0.0004212265817142734","100","sell"
"717","WAVES","Waves","0.26569394716473693","-4.595520423346","0.747474459132","-34.017635829707","26717298","4835264.93","32.3","39","3088","1526","133","0.037262939065288596","0.0012195351378850067","6","sell"
"718","EL","ELYSIA","0.0013653043191094202","-1.267511432029","7.337337156929","-28.241462558016","9421743","386646.77","32.3","64","1746","105","1807","0.5062716608344097","0.0004300639476575099","56","sell"
"719","1INCH","1inch","0.07146546274485102","-1.701401521392","2.309248513031","-24.830585146003","101208884","6234670.87","32.2","27","3970","1238","5","0.001400862370875511","0.004619770693283716","","sell"
"720","PUFF","Puff The Dragon","0.07282477651628722","-0.007031508503","0.571742355839","-0.407954396538","64985098","12685.8","32","77","2428","935","10","0.002801724741751022","0.0029663033458660628","100","sell"
"721","XUSD","StraitsX USD","0.999749303667435","-0.022056803715","-0.033247161897","-0.003739218396","44553463.37","853708.51","32","32","1641","1622","5","0.001400862370875511","0.0020337066424516875","100","sell"
"722","PNKSTR","PunkStrategy","0.00880527","-1.4078398199161974","3.112999219265952","","8073443","7830.78","32","48","2994","733","31","0.008685346699428168","0.0003685195794204841","91","sell"
"723","ONT","Ontology","0.047422010054161114","-1.853746812884","1.45671551209","-19.268560240998","47803626","4764029.25","31.9","30","2086","232","230","0.0644396690602735","0.0021820395769554723","7","sell"
"724","LON","Tokenlon","0.18527884225276411","-3.380551878098","-3.354901265699","-20.64633389818","22979112","1293.24","31.9","54","3899","825","24","0.006724139380202452","0.0010489022700347548","100","sell"
