mode,seed,gen,evals,new_cells,admissions,surviving_offspring,reused_parent_ids,n_elites,coverage,center_free_coverage,n_center_free,n_boundary_elites,qd_score,normalized_qd,mean_fitness,max_fitness,bd_entropy,bd_spread
full,11,148,14464,8,28,27,169,2616,0.638671875,0.691706227310807,3581,139,2001.4660255271724,0.4886391663884698,0.7650864011954023,0.9777056985631819,5.910516695763145,0.5196932865842
full,11,149,14560,5,17,17,166,2621,0.639892578125,0.6931024853392908,3581,139,2005.9710068125635,0.4897390153350985,0.7653456721909818,0.9777056985631819,5.910741182748218,0.5145997001054979
full,11,150,14656,7,28,28,173,2628,0.6416015625,0.6950572465791678,3581,139,2013.0288393421683,0.49146211898002157,0.7659927090343106,0.9777056985631819,5.911459672331615,0.517237398491414
full,11,151,14752,10,25,25,157,2638,0.64404296875,0.6978497626361352,3581,139,2021.415451464126,0.49350963170510886,0.7662681772039901,0.9777056985631819,5.912503911499547,0.5146601776355761
full,11,152,14848,9,23,23,164,2647,0.646240234375,0.7003630270874057,3581,139,2029.1184854388898,0.49539025523410396,0.7665729072304079,0.9777056985631819,5.913599937046845,0.5207107675201786
full,11,153,14944,10,28,28,164,2657,0.648681640625,0.7031555431443731,3581,139,2038.9077098162486,0.49778020259185757,0.7673721150983247,0.9777056985631819,5.915004126455537,0.5129632444222416
full,11,154,15040,7,19,19,173,2664,0.650390625,0.7051103043842503,3581,139,2045.6598108163869,0.49942866475009445,0.7678903193755205,0.9777056985631819,5.916495494508718,0.5206373382606693
full,11,155,15136,9,23,23,166,2673,0.652587890625,0.7076235688355208,3581,139,2053.785281566423,0.5014124222574274,0.7683446620151226,0.9777056985631819,5.9177286734520065,0.5178568456253738
full,11,156,15232,6,15,15,173,2679,0.654052734375,0.7092990784697012,3581,139,2059.5557046234535,0.5028212169490853,0.7687777919460446,0.9777056985631819,5.918857812675447,0.5180887737660858
full,11,157,15328,6,22,22,155,2685,0.655517578125,0.7109745881038816,3581,139,2066.139086898151,0.5044284880122439,0.7695117642078775,0.9777056985631819,5.919450418482455,0.5194069934865662
full,11,158,15424,6,19,19,172,2691,0.656982421875,0.712650097738062,3581,139,2072.3132484015714,0.5059358516605399,0.7700903933116208,0.9777056985631819,5.920383141883339,0.5262368865943031
full,11,159,15520,8,24,24,160,2699,0.658935546875,0.7148841105836359,3581,139,2080.2753120851517,0.507879714864539,0.7707578036625238,0.9777056985631819,5.920978460085198,0.5186167143390145
full,11,160,15616,8,25,25,169,2707,0.660888671875,0.7171181234292097,3581,139,2088.319976096141,0.509843744164097,0.771451782820887,0.9777056985631819,5.921761510521074,0.5137862744664737
full,11,161,15712,6,19,19,174,2713,0.662353515625,0.7187936330633902,3581,139,2094.281030782213,0.5112990797808137,0.7719428790203512,0.9777056985631819,5.922426887107515,0.5199506710966598
full,11,162,15808,6,23,23,165,2719,0.663818359375,0.7204691426975706,3581,139,2100.669057546017,0.5128586566274456,0.7725888405833089,0.9777056985631819,5.922918370356767,0.5107194294209163
full,11,163,15904,4,20,20,164,2723,0.664794921875,0.7215861491203575,3581,139,2105.503316958019,0.5140388957417038,0.7732292754160921,0.9777056985631819,5.923384485354639,0.5173243163866665
full,11,164,16000,17,33,33,162,2740,0.6689453125,0.7263334264172019,3581,139,2120.0468047873883,0.517589551950046,0.773739709776419,0.9777056985631819,5.925686642409099,0.5242843093215497
full,11,165,16096,11,26,26,168,2751,0.671630859375,0.7294051940798659,3581,139,2129.3370129674704,0.5198576691815113,0.7740229054770885,0.9777056985631819,5.927331331178539,0.5128042337264764
full,11,166,16192,8,18,18,177,2759,0.673583984375,0.7310807037140463,3581,141,2135.7454442654125,0.5214222276038605,0.7741012846195768,0.9777056985631819,5.928201471336273,0.5255225604700817
full,11,167,16288,11,22,22,166,2770,0.67626953125,0.7341524713767105,3581,141,2145.258220795822,0.52374468281148,0.7744614515508383,0.9777056985631819,5.929226420295363,0.5161267615885574
full,11,168,16384,2,17,17,165,2772,0.6767578125,0.7347109745881039,3581,141,2148.541212838776,0.5245461945407168,0.7750870176186061,0.9777056985631819,5.929849431303717,0.5182384304415067
full,11,169,16480,7,22,22,177,2779,0.678466796875,0.736665735827981,3581,141,2155.1834740850118,0.5261678403527861,0.7755248197499143,0.9777056985631819,5.930224852440928,0.5130819380690507
full,11,170,16576,11,30,30,167,2790,0.68115234375,0.739737503490645,3581,141,2165.859348319214,0.5287742549607456,0.7762936732326932,0.9777056985631819,5.9313815434993415,0.510747495169771
full,11,171,16672,10,34,34,159,2800,0.68359375,0.7425300195476124,3581,141,2175.7516731092746,0.531189373317694,0.777054168967598,0.9777056985631819,5.932215179642053,0.5199772600502893
full,11,172,16768,7,25,25,166,2807,0.685302734375,0.7444847807874895,3581,141,2182.3209181730927,0.5327931929133527,0.777456686203453,0.9777056985631819,5.932194530553698,0.5228911108189074
full,11,173,16864,6,27,27,168,2813,0.686767578125,0.7461602904216699,3581,141,2187.9095328002813,0.5341576007813187,0.7777851165304946,0.9777056985631819,5.933002603896723,0.5261086736467586
full,11,174,16960,10,28,28,167,2823,0.689208984375,0.7489528064786373,3581,141,2197.402852876742,0.5364753058781109,0.77839279237575,0.9777056985631819,5.933523221627489,0.5151923107713055
full,11,175,17056,8,33,33,166,2831,0.691162109375,0.7511868193242112,3581,141,2206.2858243678884,0.5386440000898165,0.7793309164139486,0.9777056985631819,5.934888724003671,0.520614168305187
full,11,176,17152,5,16,16,155,2836,0.6923828125,0.7525830773526948,3581,141,2211.253264144272,0.5398567539414727,0.7797084852412808,0.9777056985631819,5.935432860584996,0.5171573465986057
full,11,177,17248,5,18,18,165,2841,0.693603515625,0.7539793353811785,3581,141,2216.452452047225,0.541126086925592,0.7801662977990936,0.9777056985631819,5.936275833530667,0.515811936666785
full,11,178,17344,6,24,24,166,2847,0.695068359375,0.7556548450153588,3581,141,2223.4626839627717,0.5428375693268486,0.7809844341281249,0.9777056985631819,5.937003735045559,0.5191977766739508
full,11,179,17440,8,21,21,171,2855,0.697021484375,0.7578888578609327,3581,141,2231.410996076196,0.5447780752139151,0.7815800336519075,0.9777056985631819,5.938070935895914,0.5219232067284527
full,11,180,17536,12,30,30,161,2867,0.699951171875,0.7612398771292935,3581,141,2242.4582837339713,0.5474751669272391,0.7821619406117793,0.9777056985631819,5.939688826620696,0.5237464313035931
full,11,181,17632,7,23,23,167,2874,0.70166015625,0.7629153867634739,3581,142,2248.5842155653268,0.5489707557532536,0.7823883839823684,0.9777056985631819,5.940315312686309,0.5208679652972104
full,11,182,17728,7,23,23,171,2881,0.703369140625,0.7648701480033511,3581,142,2255.936871496222,0.5507658377676323,0.7830395249900111,0.9777056985631819,5.9408791245983,0.5169744327937265
full,11,183,17824,2,15,15,168,2883,0.703857421875,0.7654286512147445,3581,142,2259.1422129269195,0.5515483918278612,0.7836081210291084,0.9777056985631819,5.941202378367761,0.5153573859208223
full,11,184,17920,3,13,13,165,2886,0.70458984375,0.7662664060318347,3581,142,2262.4948970941527,0.5523669182358771,0.7839552657983897,0.9777056985631819,5.94159373446116,0.5128554466395789
full,11,185,18016,9,25,25,175,2895,0.706787109375,0.7687796704831052,3581,142,2270.4089966311394,0.5542990714431493,0.7842518123078202,0.9777056985631819,5.9419374783476675,0.5266530546914905
full,11,186,18112,10,23,23,165,2905,0.709228515625,0.7715721865400726,3581,142,2279.0486747492614,0.5564083678587064,0.7845262219446683,0.9777056985631819,5.942682433140776,0.5199711844864274
full,11,187,18208,5,22,22,171,2910,0.71044921875,0.7729684445685563,3581,142,2284.080213987889,0.5576367709931369,0.7849072900302023,0.9777056985631819,5.943448289156731,0.5239448204490506
full,11,188,18304,7,18,18,171,2917,0.712158203125,0.7749232058084334,3581,142,2290.1282794437875,0.5591133494735809,0.7850971132820663,0.9777056985631819,5.943750357655828,0.5290788703843391
full,11,189,18400,7,26,26,164,2924,0.7138671875,0.7768779670483106,3581,142,2297.5247213449097,0.5609191214220971,0.7857471687226093,0.9777056985631819,5.944042582869513,0.5187110580991983
full,11,190,18496,9,22,22,170,2933,0.716064453125,0.7793912314995811,3581,142,2304.9394174281542,0.5627293499580455,0.7858641041350679,0.9777056985631819,5.944848706091982,0.5219300170137353
full,11,191,18592,6,20,20,170,2939,0.717529296875,0.7810667411337615,3581,142,2310.7330262805276,0.5641438052442694,0.7862310399049091,0.9777056985631819,5.94551998955075,0.5259988523923871
full,11,192,18688,5,24,24,168,2944,0.71875,0.7824629991622452,3581,142,2316.504095422284,0.5655527576714561,0.7868560106733302,0.9777056985631819,5.94569985905339,0.520389141375204
full,11,193,18784,3,14,14,166,2947,0.719482421875,0.7833007539793354,3581,142,2320.0425706052893,0.566416643214182,0.7872557077045433,0.9777056985631819,5.945966905200857,0.5229426935542589
full,11,194,18880,5,18,18,173,2952,0.720703125,0.784697012007819,3581,142,2324.902045818588,0.5676030385299287,0.7875684437054836,0.9777056985631819,5.946687497343635,0.5216664482202276
full,11,195,18976,4,21,21,168,2956,0.7216796875,0.7855347668249092,3581,143,2329.6248883527915,0.5687560762580057,0.7881004358432989,0.9777056985631819,5.9469098471047985,0.5284845101886885
full,11,196,19072,5,25,25,171,2961,0.722900390625,0.786931024853393,3581,143,2334.956120164035,0.5700576465244226,0.7885701182587082,0.9777056985631819,5.947284717124095,0.5173102677784639
full,11,197,19168,5,23,23,164,2966,0.72412109375,0.7883272828818766,3581,143,2340.5136848954066,0.5714144738514176,0.7891145262627804,0.9777056985631819,5.947517165501546,0.5152878290709828
full,11,198,19264,4,25,25,169,2970,0.72509765625,0.7894442893046635,3581,143,2345.713303818994,0.5726839120651841,0.7898024591983145,0.9777056985631819,5.947907730974347,0.5248531133957016
full,11,199,19360,8,25,25,164,2978,0.72705078125,0.7916783021502374,3581,143,2353.051749851301,0.5744755248660403,0.7901449798023172,0.9777056985631819,5.948899329346333,0.5258454500073035
full,11,200,19456,5,17,17,168,2983,0.728271484375,0.7927953085730243,3581,144,2358.402947902425,0.5757819697027404,0.7906144646002095,0.9777056985631819,5.949874774982706,0.5257686304815488
full,11,201,19552,9,20,20,166,2992,0.73046875,0.7953085730242949,3581,144,2366.044402579725,0.5776475592235657,0.7907902415039189,0.9777056985631819,5.950699545102945,0.5174534290263924
full,11,202,19648,5,23,23,161,2997,0.731689453125,0.7967048310527786,3581,144,2371.7325168944662,0.579036259007438,0.7913688745059947,0.9777056985631819,5.951093685090921,0.5190504779993579
full,11,203,19744,4,16,16,159,3001,0.732666015625,0.7978218374755655,3581,144,2376.5110888432873,0.5802029025496307,0.7919063941497125,0.9777056985631819,5.95149101177334,0.5329211532646965
full,11,204,19840,5,22,22,167,3006,0.73388671875,0.7992180955040491,3581,144,2381.563715497417,0.5814364539788616,0.7922700317689345,0.9777056985631819,5.952017029221112,0.5239159135614729
full,11,205,19936,8,21,21,167,3014,0.73583984375,0.801452108349623,3581,144,2388.683045776087,0.5831745717226775,0.7925292122681111,0.9777056985631819,5.952343181470046,0.5223221981081592
full,11,206,20032,2,19,19,168,3016,0.736328125,0.8020106115610165,3581,144,2391.8219930368464,0.5839409162687613,0.7930444273994849,0.9777056985631819,5.952824851839889,0.5273123424607176
full,11,207,20128,7,26,26,171,3023,0.738037109375,0.8039653728008936,3581,144,2398.890155058148,0.5856665417622432,0.7935461975051764,0.9777056985631819,5.953187703990407,0.5166429653966536
full,11,208,20224,13,32,32,174,3036,0.7412109375,0.8075956436749512,3581,144,2411.120548942876,0.5886524777692569,0.7941767289008156,0.9777056985631819,5.953829670553347,0.5169510283314478
full,11,209,20320,4,28,28,165,3040,0.7421875,0.8087126500977381,3581,144,2416.682103723991,0.59001027922949,0.7949612183302602,0.9777056985631819,5.954004747534623,0.5270186777024614
full,11,210,20416,9,28,28,167,3049,0.744384765625,0.8112259145490086,3581,144,2425.2390610870807,0.5920993801482131,0.7954211417143591,0.9777056985631819,5.954338171304832,0.525229790600127
full,11,211,20512,7,23,23,171,3056,0.74609375,0.812901424183189,3581,145,2431.6502677892267,0.5936646161594792,0.7956970771561606,0.9777056985631819,5.954991182265262,0.5208256577966875
full,11,212,20608,6,26,26,170,3062,0.74755859375,0.8142976822116728,3581,146,2437.905732877998,0.5951918293159175,0.7961808402606134,0.9777056985631819,5.955514665274897,0.5202435880893362
full,11,213,20704,5,21,21,172,3067,0.748779296875,0.8154146886344597,3581,147,2443.106052566892,0.5964614386149638,0.7965784325291463,0.9777056985631819,5.95598999439686,0.5277637945191471
full,11,214,20800,5,21,21,158,3072,0.75,0.8165316950572465,3581,148,2447.955960009188,0.5976454980491182,0.7968606640654908,0.9777056985631819,5.9562325578672315,0.5193298528143507
full,11,215,20896,3,19,19,169,3075,0.750732421875,0.8173694498743368,3581,148,2451.5010019087104,0.5985109867941187,0.7972360981816944,0.9777056985631819,5.956485134425255,0.5207223842081019
full,11,216,20992,1,22,22,168,3076,0.7509765625,0.8176487014800335,3581,148,2454.4430498267943,0.5992292602116197,0.7979333712050697,0.9777056985631819,5.956628288093775,0.517633487409481
full,11,217,21088,6,19,19,169,3082,0.75244140625,0.8193242111142139,3581,148,2459.709549183767,0.6005150266561932,0.7980887570356155,0.9777056985631819,5.956644761947248,0.521857948721322
full,11,218,21184,4,20,20,168,3086,0.75341796875,0.8204412175370008,3581,148,2463.6027206355857,0.6014655079676723,0.7983158524418619,0.9777056985631819,5.957050523668228,0.525837421433984
full,11,219,21280,6,25,25,160,3092,0.7548828125,0.8221167271711812,3581,148,2469.9575409909176,0.6030169777809857,0.7988219731535956,0.9777056985631819,5.957572736004937,0.5193915430323951
full,11,220,21376,6,19,19,166,3098,0.75634765625,0.8237922368053616,3581,148,2475.704615596499,0.604420072167114,0.7991299598439312,0.9777056985631819,5.958077785131749,0.5233477646372999
full,11,221,21472,1,22,22,168,3099,0.756591796875,0.8240714884110584,3581,148,2477.924465865593,0.604962027799217,0.7995884046032892,0.9777056985631819,5.958163061651627,0.516502494489442
full,11,222,21568,4,26,26,175,3103,0.757568359375,0.8251884948338453,3581,148,2483.926851260896,0.6064274539211172,0.8004920564811138,0.9777056985631819,5.958413397071729,0.5197030012140993
full,11,223,21664,6,23,23,164,3109,0.759033203125,0.8268640044680257,3581,148,2489.0718474812047,0.607683556513966,0.8006020738119024,0.9787613745099666,5.959000286721261,0.5216749899062805
full,11,224,21760,4,20,20,171,3113,0.760009765625,0.8279810108908127,3581,148,2493.4551576019358,0.6087537005864101,0.8009814190818939,0.9787613745099666,5.959453889556982,0.5166239371673915
full,11,225,21856,5,20,20,169,3118,0.76123046875,0.8290980173135996,3581,149,2497.8175699516223,0.6098187426639703,0.8010960775983395,0.9787613745099666,5.959625686838565,0.5195555525301965
full,11,226,21952,5,22,22,159,3123,0.762451171875,0.8304942753420832,3581,149,2502.671950945506,0.6110038942738052,0.8013678997584073,0.9787613745099666,5.959690529886396,0.5263876310400755
full,11,227,22048,5,22,22,168,3128,0.763671875,0.8318905333705668,3581,149,2508.3390906908917,0.612387473313206,0.8018986862822544,0.9787613745099666,5.959772526715714,0.5195854307131862
full,11,228,22144,6,24,24,164,3134,0.76513671875,0.8335660430047472,3581,149,2514.1768387643433,0.613812704776451,0.8022261770147873,0.9787613745099666,5.960404511310632,0.5219892267812285
full,11,229,22240,2,15,15,171,3136,0.765625,0.8341245462161407,3581,149,2517.1095950119834,0.6145287097197225,0.8026497433073927,0.9787613745099666,5.960616288992995,0.5202178302916673
full,11,230,22336,6,17,16,161,3142,0.76708984375,0.8358000558503211,3581,149,2522.7942123929615,0.6159165557600004,0.8029262292784728,0.9787613745099666,5.960836876536119,0.5265960900062042
full,11,231,22432,0,19,19,168,3142,0.76708984375,0.8358000558503211,3581,149,2524.1641335512113,0.6162510091677762,0.8033622321932563,0.9787613745099666,5.960836876536119,0.5311921226226226
full,11,232,22528,2,17,17,167,3144,0.767578125,0.8363585590617146,3581,149,2526.882854511892,0.6169147594023174,0.8037159206462762,0.9787613745099666,5.961050179252375,0.5195657702993415
full,11,233,22624,2,16,16,166,3146,0.76806640625,0.836917062273108,3581,149,2529.5755112973598,0.617572146312832,0.804060874538258,0.9787613745099666,5.961085727310651,0.5209897189844804
full,11,234,22720,6,23,23,166,3152,0.76953125,0.8385925719072884,3581,149,2535.2602769515715,0.6189600285526298,0.804333844210524,0.9787613745099666,5.961385789487567,0.522834852553802
full,11,235,22816,2,16,16,167,3154,0.77001953125,0.8391510751186819,3581,149,2538.4633405228165,0.6197420264948282,0.8048393597091998,0.9787613745099666,5.961630197098659,0.5180696918685611
